P.s,Item,Cond,Antecedent,Consequent,Premise,Conclusion,CondType
26,2,1,0,0,0,1,MP
26,3,8,0,0,1,0,DF
26,4,7,0,0,0,1,CF
26,5,6,0,1,1,1,ACF
26,6,5,0,0,1,1,MPF
26,7,4,0,1,1,1,DB
26,8,3,0,0,0,1,CB
26,9,2,0,0,0,1,AC
26,10,1,0,1,0,1,MP
26,11,8,0,1,1,1,DF
26,12,7,0,0,1,1,CF
26,13,6,0,0,1,1,ACF
26,14,5,0,1,0,1,MPF
26,15,4,0,1,0,1,DB
26,16,3,0,0,0,1,CB
26,17,2,0,1,0,1,AC
26,18,1,0,1,0,1,MP
26,19,8,0,0,0,0,DF
26,20,7,0,1,1,1,CF
26,21,6,0,0,0,1,ACF
26,22,5,0,0,0,1,MPF
26,23,4,0,0,0,1,DB
26,24,3,0,0,0,0,CB
26,25,2,0,0,1,1,AC
26,26,1,0,0,0,1,MP
26,27,8,0,0,0,1,DF
26,28,7,0,0,0,1,CF
26,29,6,0,0,0,1,ACF
26,30,5,0,0,1,1,MPF
26,31,4,0,0,1,1,DB
26,32,3,0,0,1,1,CB
27,1,3,0,1,1,0,CB
27,2,2,0,1,0,0,AC
27,3,1,0,0,1,1,MP
27,4,8,0,1,1,1,DF
27,5,7,0,1,1,0,CF
27,6,6,0,1,0,1,ACF
27,7,5,0,1,0,1,MPF
27,8,4,0,1,0,1,DB
27,9,3,0,1,0,0,CB
27,10,2,0,1,1,1,AC
27,11,1,0,1,0,1,MP
27,12,8,0,0,0,0,DF
27,13,7,0,1,1,1,CF
27,14,6,0,1,0,1,ACF
27,15,5,0,1,0,1,MPF
27,16,4,0,1,1,0,DB
27,17,3,0,0,0,0,CB
27,18,2,0,1,0,1,AC
27,19,1,0,1,1,0,MP
27,20,8,0,1,0,1,DF
27,21,7,0,1,0,0,CF
27,22,6,0,1,1,1,ACF
27,23,5,0,1,1,0,MPF
27,24,4,0,1,1,1,DB
27,25,3,0,1,0,1,CB
27,26,2,0,0,0,1,AC
27,27,1,0,0,1,1,MP
27,28,8,0,1,0,1,DF
27,29,7,0,0,1,0,CF
27,30,6,0,1,0,1,ACF
27,31,5,0,0,1,1,MPF
27,32,4,0,1,0,0,DB
28,1,4,0,0,0,1,DB
28,2,3,0,0,0,1,CB
28,3,2,0,1,0,1,AC
28,4,1,0,1,0,1,MP
28,5,8,0,1,1,0,DF
28,6,7,0,0,0,1,CF
28,7,6,0,0,1,1,ACF
28,8,5,0,0,1,1,MPF
28,9,4,0,0,0,1,DB
28,10,3,0,0,1,0,CB
28,11,2,0,0,0,1,AC
28,12,1,0,1,0,1,MP
28,13,8,0,0,1,1,DF
28,14,7,0,0,1,1,CF
28,15,6,0,0,0,1,ACF
28,16,5,0,0,0,1,MPF
28,17,4,0,1,0,1,DB
28,18,3,0,1,0,1,CB
28,19,2,0,0,0,1,AC
28,20,1,0,0,0,1,MP
28,21,8,0,0,1,0,DF
28,22,7,0,0,1,1,CF
28,23,6,0,0,1,1,ACF
28,24,5,0,0,0,1,MPF
28,25,4,0,0,0,1,DB
28,26,3,0,0,0,1,CB
28,27,2,0,1,0,1,AC
28,28,1,0,0,0,1,MP
28,29,8,0,0,0,1,DF
28,30,7,0,0,1,1,CF
28,31,6,0,0,1,1,ACF
28,32,5,0,1,1,0,MPF
29,1,5,0,1,0,1,MPF
29,2,4,0,0,1,1,DB
29,3,3,0,0,0,1,CB
29,4,2,0,1,0,1,AC
29,5,1,0,0,1,1,MP
29,6,8,0,1,1,1,DF
29,7,7,0,0,0,1,CF
29,8,6,0,0,1,0,ACF
29,9,5,0,1,0,1,MPF
29,10,4,0,1,0,0,DB
29,11,3,0,0,0,0,CB
29,12,2,0,0,0,1,AC
29,13,1,0,0,1,1,MP
29,14,8,0,1,0,0,DF
29,15,7,0,0,1,1,CF
29,16,6,0,0,1,1,ACF
29,17,5,0,1,1,1,MPF
29,18,4,0,1,1,1,DB
29,19,3,0,0,1,1,CB
29,20,2,0,1,0,1,AC
29,21,1,0,0,1,1,MP
29,22,8,0,1,0,1,DF
29,23,7,0,1,0,1,CF
29,24,6,0,0,0,1,ACF
29,25,5,0,0,1,0,MPF
29,26,4,0,0,0,1,DB
29,27,3,0,1,1,1,CB
29,28,2,0,1,0,1,AC
29,29,1,0,1,0,0,MP
29,30,8,0,1,1,1,DF
29,31,7,0,1,1,1,CF
29,32,6,0,0,1,1,ACF
30,1,6,0,1,1,0,ACF
30,2,5,0,0,1,1,MPF
30,3,4,0,0,0,1,DB
30,4,3,0,0,0,1,CB
30,5,2,0,1,1,1,AC
30,6,1,0,0,1,1,MP
30,7,8,0,0,1,1,DF
30,8,7,0,0,1,1,CF
30,9,6,0,0,1,0,ACF
30,10,5,0,0,0,1,MPF
30,11,4,0,0,1,1,DB
30,12,3,0,0,1,0,CB
30,13,2,0,0,1,0,AC
30,14,1,0,0,1,1,MP
30,15,8,0,1,1,0,DF
30,16,7,0,0,1,1,CF
30,17,6,0,0,1,1,ACF
30,18,5,0,0,1,1,MPF
30,19,4,0,0,0,0,DB
30,20,3,0,0,0,0,CB
30,21,2,0,0,0,1,AC
30,22,1,0,0,0,1,MP
30,23,8,0,0,0,0,DF
30,24,7,0,0,1,1,CF
30,25,6,0,0,1,1,ACF
30,26,5,0,1,1,1,MPF
30,27,4,0,0,0,1,DB
30,28,3,0,0,1,0,CB
30,29,2,0,0,1,1,AC
30,30,1,0,0,0,1,MP
30,31,8,0,0,1,0,DF
30,32,7,0,0,1,1,CF
31,1,7,0,0,1,1,CF
31,2,6,0,0,1,1,ACF
31,3,5,0,0,1,1,MPF
31,4,4,0,0,1,0,DB
31,5,3,0,0,0,0,CB
31,6,2,0,1,1,1,AC
31,7,1,0,0,0,0,MP
31,8,8,0,0,0,1,DF
31,9,7,0,1,1,0,CF
31,10,6,0,1,1,1,ACF
31,11,5,0,0,1,1,MPF
31,12,4,0,0,1,1,DB
31,13,3,0,0,0,0,CB
31,14,2,0,0,0,1,AC
31,15,1,0,0,1,1,MP
31,16,8,0,0,0,1,DF
31,17,7,0,0,1,1,CF
31,18,6,0,0,1,1,ACF
31,19,5,0,1,1,1,MPF
31,20,4,0,0,0,1,DB
31,21,3,0,1,0,1,CB
31,22,2,0,0,0,0,AC
31,23,1,0,0,1,1,MP
31,24,8,0,0,1,0,DF
31,25,7,0,0,1,1,CF
31,26,6,0,0,1,1,ACF
31,27,5,0,0,1,1,MPF
31,28,4,0,0,0,1,DB
31,29,3,0,0,0,1,CB
31,30,2,0,0,0,1,AC
31,31,1,0,0,0,1,MP
31,32,8,0,0,1,1,DF
32,1,8,0,0,0,0,DF
32,2,7,0,0,1,0,CF
32,3,6,0,0,1,0,ACF
32,4,5,0,0,0,1,MPF
32,5,4,0,0,0,1,DB
32,6,3,0,0,0,1,CB
32,7,2,0,1,1,0,AC
32,8,1,0,0,0,1,MP
32,9,8,0,0,0,1,DF
32,10,7,0,0,0,1,CF
32,11,6,0,0,0,1,ACF
32,12,5,0,0,1,1,MPF
32,13,4,0,0,1,1,DB
32,14,3,0,1,0,1,CB
32,15,2,0,1,1,0,AC
32,16,1,0,1,0,1,MP
32,17,8,0,0,0,1,DF
32,18,7,0,0,1,1,CF
32,19,6,0,0,0,1,ACF
32,20,5,0,0,0,0,MPF
32,21,4,0,1,1,1,DB
32,22,3,0,1,0,1,CB
32,23,2,0,1,1,0,AC
32,24,1,0,0,0,1,MP
32,25,8,0,0,0,1,DF
32,26,7,0,1,1,1,CF
32,27,6,0,0,0,1,ACF
32,28,5,0,0,0,1,MPF
32,29,4,0,1,0,0,DB
32,30,3,0,0,0,1,CB
32,31,2,0,0,0,1,AC
32,32,1,0,0,0,0,MP
33,1,1,0,0,0,1,MP
33,2,8,0,1,0,1,DF
33,3,7,0,0,0,1,CF
33,4,6,0,0,1,1,ACF
33,5,5,0,0,1,0,MPF
33,6,4,0,1,1,1,DB
33,7,3,0,1,1,0,CB
33,8,2,0,0,0,1,AC
33,9,1,0,0,0,0,MP
33,10,8,0,0,0,1,DF
33,11,7,0,0,0,1,CF
33,12,6,0,0,1,1,ACF
33,13,5,0,0,1,1,MPF
33,14,4,0,1,1,1,DB
33,15,3,0,0,0,1,CB
33,16,2,0,1,1,0,AC
33,17,1,0,1,0,1,MP
33,18,8,0,1,0,1,DF
33,19,7,0,1,1,1,CF
33,20,6,0,1,0,1,ACF
33,21,5,0,1,1,0,MPF
33,22,4,0,1,1,1,DB
33,23,3,0,0,1,1,CB
33,24,2,0,0,1,1,AC
33,25,1,0,0,1,0,MP
33,26,8,0,0,1,0,DF
33,27,7,0,1,1,1,CF
33,28,6,0,1,1,1,ACF
33,29,5,0,0,0,1,MPF
33,30,4,0,1,1,0,DB
33,31,3,0,1,0,1,CB
33,32,2,0,1,0,1,AC
34,1,2,0,0,0,1,AC
34,2,1,0,0,0,1,MP
34,3,8,0,1,0,1,DF
34,4,7,0,0,1,1,CF
34,5,6,0,0,0,1,ACF
34,6,5,0,0,1,1,MPF
34,7,4,0,0,1,1,DB
34,8,3,0,0,0,1,CB
34,9,2,0,0,0,0,AC
34,10,1,0,0,1,1,MP
34,11,8,0,1,1,1,DF
34,12,7,0,0,1,1,CF
34,13,6,0,0,0,1,ACF
34,14,5,0,0,0,1,MPF
34,15,4,0,0,1,1,DB
34,16,3,0,0,1,1,CB
34,17,2,0,1,1,1,AC
34,18,1,0,0,0,1,MP
34,19,8,0,0,1,0,DF
34,20,7,0,0,1,1,CF
34,21,6,0,1,1,1,ACF
34,22,5,0,0,0,1,MPF
34,23,4,0,0,0,1,DB
34,24,3,0,0,1,1,CB
34,25,2,0,1,0,1,AC
34,26,1,0,0,0,1,MP
34,27,8,0,0,0,1,DF
34,28,7,0,0,1,0,CF
34,29,6,0,0,0,0,ACF
34,30,5,0,0,0,1,MPF
34,31,4,0,0,0,1,DB
34,32,3,0,0,0,1,CB
35,1,3,0,0,0,1,CB
35,2,2,0,1,0,1,AC
35,3,1,0,0,0,1,MP
35,4,8,0,0,0,1,DF
35,5,7,0,0,1,1,CF
35,6,6,0,0,0,1,ACF
35,7,5,0,0,0,1,MPF
35,8,4,0,1,1,1,DB
35,9,3,0,1,1,0,CB
35,10,2,0,1,1,1,AC
35,11,1,0,0,0,1,MP
35,12,8,0,0,0,1,DF
35,13,7,0,0,0,1,CF
35,14,6,0,0,0,1,ACF
35,15,5,0,0,1,1,MPF
35,16,4,0,1,0,1,DB
35,17,3,0,0,0,1,CB
35,18,2,0,0,1,1,AC
35,19,1,0,1,0,1,MP
35,20,8,0,1,0,1,DF
35,21,7,0,0,1,1,CF
35,22,6,0,1,0,1,ACF
35,23,5,0,0,1,1,MPF
35,24,4,0,1,0,1,DB
35,25,3,0,0,1,1,CB
35,26,2,0,1,0,1,AC
35,27,1,0,1,0,1,MP
35,28,8,0,0,1,0,DF
35,29,7,0,1,0,1,CF
35,30,6,0,0,1,1,ACF
35,31,5,0,0,0,1,MPF
35,32,4,0,1,0,1,DB
36,1,4,0,0,1,1,DB
36,2,3,0,0,0,0,CB
36,3,2,0,0,1,1,AC
36,4,1,0,0,1,0,MP
36,5,8,0,1,1,0,DF
36,6,7,0,0,1,1,CF
36,7,6,0,1,1,0,ACF
36,8,5,0,1,1,1,MPF
36,9,4,0,1,1,1,DB
36,10,3,0,1,0,1,CB
36,11,2,0,0,0,0,AC
36,12,1,0,0,0,1,MP
36,13,8,0,1,1,0,DF
36,14,7,0,0,0,1,CF
36,15,6,0,0,1,1,ACF
36,16,5,0,0,1,1,MPF
36,17,4,0,0,0,0,DB
36,18,3,0,0,0,0,CB
36,19,2,0,0,0,1,AC
36,20,1,0,0,0,0,MP
36,21,8,0,1,0,0,DF
36,22,7,0,1,1,1,CF
36,23,6,0,1,1,1,ACF
36,24,5,0,1,0,0,MPF
36,25,4,0,0,1,0,DB
36,26,3,0,0,0,1,CB
36,27,2,0,1,1,0,AC
36,28,1,0,1,0,1,MP
36,29,8,0,0,1,0,DF
36,30,7,0,0,1,1,CF
36,31,6,0,0,0,1,ACF
36,32,5,0,1,1,1,MPF
37,1,5,0,0,0,1,MPF
37,2,4,0,0,0,1,DB
37,3,3,0,1,0,1,CB
37,4,2,0,1,1,1,AC
37,5,1,0,1,0,1,MP
37,6,8,0,1,0,1,DF
37,7,7,0,1,0,1,CF
37,8,6,0,1,0,1,ACF
37,9,5,0,1,1,0,MPF
37,10,4,0,1,0,1,DB
37,11,3,0,1,0,0,CB
37,12,2,0,1,0,1,AC
37,13,1,0,1,0,1,MP
37,14,8,0,0,0,1,DF
37,15,7,0,0,0,1,CF
37,16,6,0,0,0,1,ACF
37,17,5,0,1,0,1,MPF
37,18,4,0,1,0,1,DB
37,19,3,0,0,0,1,CB
37,20,2,0,1,1,1,AC
37,21,1,0,1,0,1,MP
37,22,8,0,0,0,1,DF
37,23,7,0,0,0,1,CF
37,24,6,0,0,0,1,ACF
37,25,5,0,0,0,0,MPF
37,26,4,0,0,0,1,DB
37,27,3,0,0,1,1,CB
37,28,2,0,1,0,1,AC
37,29,1,0,0,1,1,MP
37,30,8,0,1,0,0,DF
37,31,7,0,0,0,1,CF
37,32,6,0,1,1,1,ACF
38,1,6,0,1,1,1,ACF
38,2,5,0,0,0,1,MPF
38,3,4,0,1,0,1,DB
38,4,3,0,0,0,1,CB
38,5,2,0,1,1,1,AC
38,6,1,0,1,1,0,MP
38,7,8,0,0,0,0,DF
38,8,7,0,0,0,1,CF
38,9,6,0,1,1,1,ACF
38,10,5,0,1,0,0,MPF
38,11,4,0,1,0,1,DB
38,12,3,0,0,0,1,CB
38,13,2,0,1,1,1,AC
38,14,1,0,0,1,1,MP
38,15,8,0,1,1,1,DF
38,16,7,0,0,1,1,CF
38,17,6,0,1,0,1,ACF
38,18,5,0,0,0,1,MPF
38,19,4,0,0,0,1,DB
38,20,3,0,1,0,1,CB
38,21,2,0,0,0,1,AC
38,22,1,0,0,0,1,MP
38,23,8,0,1,0,1,DF
38,24,7,0,1,1,1,CF
38,25,6,0,0,1,1,ACF
38,26,5,0,0,0,1,MPF
38,27,4,0,1,0,1,DB
38,28,3,0,0,1,0,CB
38,29,2,0,1,0,1,AC
38,30,1,0,0,1,1,MP
38,31,8,0,1,0,0,DF
38,32,7,0,0,1,1,CF
39,1,7,0,0,0,1,CF
39,2,6,0,1,1,1,ACF
39,3,5,0,1,0,1,MPF
39,4,4,0,1,0,0,DB
39,5,3,0,1,0,1,CB
39,6,2,0,1,0,1,AC
39,7,1,0,1,0,1,MP
39,8,8,0,1,0,1,DF
39,9,7,0,0,1,1,CF
39,10,6,0,0,1,1,ACF
39,11,5,0,1,1,1,MPF
39,12,4,0,0,0,1,DB
39,13,3,0,0,0,1,CB
39,14,2,0,1,1,0,AC
39,15,1,0,1,1,1,MP
39,16,8,0,0,0,1,DF
39,17,7,0,1,1,1,CF
39,18,6,0,1,0,1,ACF
39,19,5,0,0,1,1,MPF
39,20,4,0,1,0,1,DB
39,21,3,0,0,1,1,CB
39,22,2,0,1,0,1,AC
39,23,1,0,1,1,0,MP
39,24,8,0,1,1,0,DF
39,25,7,0,1,1,1,CF
39,26,6,0,1,0,1,ACF
39,27,5,0,1,0,0,MPF
39,28,4,0,1,0,0,DB
39,29,3,0,0,0,1,CB
39,30,2,0,1,1,0,AC
39,31,1,0,1,1,0,MP
39,32,8,0,0,0,1,DF
40,1,8,0,0,0,1,DF
40,2,7,0,1,0,1,CF
40,3,6,0,0,0,1,ACF
40,4,5,0,0,1,1,MPF
40,5,4,0,0,0,1,DB
40,6,3,0,0,0,1,CB
40,7,2,0,1,1,1,AC
40,8,1,0,0,0,1,MP
40,9,8,0,1,1,1,DF
40,10,7,0,1,1,1,CF
40,11,6,0,1,1,1,ACF
40,12,5,0,1,0,1,MPF
40,13,4,0,1,1,1,DB
40,14,3,0,1,0,1,CB
40,15,2,0,0,0,1,AC
40,16,1,0,0,0,1,MP
40,17,8,0,0,0,1,DF
40,18,7,0,0,0,1,CF
40,19,6,0,0,0,1,ACF
40,20,5,0,0,0,1,MPF
40,21,4,0,1,0,1,DB
40,22,3,0,1,0,1,CB
40,23,2,0,1,1,1,AC
40,24,1,0,1,0,1,MP
40,25,8,0,1,0,1,DF
40,26,7,0,0,0,1,CF
40,27,6,0,0,0,1,ACF
40,28,5,0,1,0,1,MPF
40,29,4,0,1,0,1,DB
40,30,3,0,1,0,1,CB
40,31,2,0,0,0,1,AC
40,32,1,0,1,0,1,MP
